x,y,layer
-119.425,33.733333333333334,1819
-119.40833333333333,33.733333333333334,1717
-119.39166666666667,33.733333333333334,1580
-119.375,33.733333333333334,1473
-119.35833333333333,33.733333333333334,1349
-119.34166666666667,33.733333333333334,1283
-119.325,33.733333333333334,1190
-119.30833333333334,33.733333333333334,913
-119.29166666666667,33.733333333333334,587
-119.275,33.733333333333334,357
-119.25833333333334,33.733333333333334,334
-119.24166666666666,33.733333333333334,313
-119.225,33.733333333333334,293
-119.20833333333333,33.733333333333334,253
-119.19166666666666,33.733333333333334,241
-119.175,33.733333333333334,211
-119.15833333333333,33.733333333333334,140
-119.14166666666667,33.733333333333334,302
-119.125,33.733333333333334,406
-119.10833333333333,33.733333333333334,588
-119.09166666666667,33.733333333333334,745
-119.075,33.733333333333334,864
-119.05833333333334,33.733333333333334,890
-119.04166666666667,33.733333333333334,898
-119.025,33.733333333333334,897
-119.00833333333334,33.733333333333334,898
-118.99166666666666,33.733333333333334,902
-118.975,33.733333333333334,900
-118.95833333333333,33.733333333333334,901
-118.94166666666666,33.733333333333334,906
-118.925,33.733333333333334,910
-118.90833333333333,33.733333333333334,908
-118.89166666666667,33.733333333333334,908
-118.875,33.733333333333334,914
-118.85833333333333,33.733333333333334,913
-118.84166666666667,33.733333333333334,913
-118.825,33.733333333333334,917
-118.80833333333334,33.733333333333334,910
-118.79166666666667,33.733333333333334,910
-118.775,33.733333333333334,916
-118.75833333333334,33.733333333333334,912
-118.74166666666666,33.733333333333334,909
-118.725,33.733333333333334,916
-118.70833333333333,33.733333333333334,916
-118.69166666666666,33.733333333333334,914
-118.675,33.733333333333334,908
-118.65833333333333,33.733333333333334,860
-118.64166666666667,33.733333333333334,832
-118.625,33.733333333333334,764
-118.60833333333333,33.733333333333334,732
-118.59166666666667,33.733333333333334,790
-118.575,33.733333333333334,800
-118.55833333333334,33.733333333333334,778
-118.54166666666667,33.733333333333334,746
-118.525,33.733333333333334,723
-118.50833333333334,33.733333333333334,721
-118.49166666666666,33.733333333333334,723
-118.475,33.733333333333334,736
-118.45833333333333,33.733333333333334,736
-118.44166666666666,33.733333333333334,623
-118.425,33.733333333333334,257
-118.40833333333333,33.733333333333334,47
-118.39166666666667,33.733333333333334,25
-118.375,33.733333333333334,31
-118.35833333333333,33.733333333333334,9
-118.25833333333334,33.733333333333334,-0
-118.24166666666666,33.733333333333334,8
-118.225,33.733333333333334,10
-118.20833333333333,33.733333333333334,17
-118.19166666666666,33.733333333333334,18
-118.175,33.733333333333334,15
-118.15833333333333,33.733333333333334,15
-118.14166666666667,33.733333333333334,13
-118.125,33.733333333333334,11
-118.10833333333333,33.733333333333334,6
-118.09166666666667,33.733333333333334,4
-118.075,33.733333333333334,-0
-121.49166666666666,33.71666666666667,3536
-121.475,33.71666666666667,3536
-121.45833333333333,33.71666666666667,3540
-121.44166666666666,33.71666666666667,3545
-121.425,33.71666666666667,3550
-121.40833333333333,33.71666666666667,3558
-121.39166666666667,33.71666666666667,3537
-121.375,33.71666666666667,3523
-121.35833333333333,33.71666666666667,3516
-121.34166666666667,33.71666666666667,3511
-121.325,33.71666666666667,3503
-121.30833333333334,33.71666666666667,3490
-121.29166666666667,33.71666666666667,3465
-121.275,33.71666666666667,3409
-121.25833333333334,33.71666666666667,3322
-121.24166666666666,33.71666666666667,3243
-121.225,33.71666666666667,3176
-121.20833333333333,33.71666666666667,3149
-121.19166666666666,33.71666666666667,3148
-121.175,33.71666666666667,3172
-121.15833333333333,33.71666666666667,3218
-121.14166666666667,33.71666666666667,3248
-121.125,33.71666666666667,3239
-121.10833333333333,33.71666666666667,3226
-121.09166666666667,33.71666666666667,3218
-121.075,33.71666666666667,3207
-121.05833333333334,33.71666666666667,3196
-121.04166666666667,33.71666666666667,3179
-121.025,33.71666666666667,3158
-121.00833333333334,33.71666666666667,3146
-120.99166666666666,33.71666666666667,3139
-120.975,33.71666666666667,3135
-120.95833333333333,33.71666666666667,3116
-120.94166666666666,33.71666666666667,3018
-120.925,33.71666666666667,2833
-120.90833333333333,33.71666666666667,2562
-120.89166666666667,33.71666666666667,2194
-120.875,33.71666666666667,1842
-120.85833333333333,33.71666666666667,1509
-120.84166666666667,33.71666666666667,1387
-120.825,33.71666666666667,1367
-120.80833333333334,33.71666666666667,1393
-120.79166666666667,33.71666666666667,1425
-120.775,33.71666666666667,1583
-120.75833333333334,33.71666666666667,1692
-120.74166666666666,33.71666666666667,1722
-120.725,33.71666666666667,1699
-120.70833333333333,33.71666666666667,1624
-120.69166666666666,33.71666666666667,1537
-120.675,33.71666666666667,1477
-120.65833333333333,33.71666666666667,1441
-120.64166666666667,33.71666666666667,1406
-120.625,33.71666666666667,1369
-120.60833333333333,33.71666666666667,1344
-120.59166666666667,33.71666666666667,1257
-120.575,33.71666666666667,1174
-120.55833333333334,33.71666666666667,1187
-120.54166666666667,33.71666666666667,1200
-120.525,33.71666666666667,1191
-120.50833333333334,33.71666666666667,1184
-120.49166666666666,33.71666666666667,1199
-120.475,33.71666666666667,1207
-120.45833333333333,33.71666666666667,1250
-120.44166666666666,33.71666666666667,1277
-120.425,33.71666666666667,1267
-120.40833333333333,33.71666666666667,1224
-120.39166666666667,33.71666666666667,1093
-120.375,33.71666666666667,1086
-120.35833333333333,33.71666666666667,1066
-120.34166666666667,33.71666666666667,1043
-120.325,33.71666666666667,1028
-120.30833333333334,33.71666666666667,1005
-120.29166666666667,33.71666666666667,998
-120.275,33.71666666666667,980
-120.25833333333334,33.71666666666667,966
-120.24166666666666,33.71666666666667,948
-120.225,33.71666666666667,915
-120.20833333333333,33.71666666666667,897
-120.19166666666666,33.71666666666667,887
-120.175,33.71666666666667,870
-120.15833333333333,33.71666666666667,857
-120.14166666666667,33.71666666666667,827
-120.125,33.71666666666667,784
-120.10833333333333,33.71666666666667,778
-120.09166666666667,33.71666666666667,740
-120.075,33.71666666666667,706
-120.05833333333334,33.71666666666667,506
-120.04166666666667,33.71666666666667,136
-120.025,33.71666666666667,116
-120.00833333333334,33.71666666666667,116
-119.99166666666666,33.71666666666667,118
-119.975,33.71666666666667,123
-119.95833333333333,33.71666666666667,128
-119.94166666666666,33.71666666666667,129
-119.925,33.71666666666667,136
-119.90833333333333,33.71666666666667,137
-119.89166666666667,33.71666666666667,137
-119.875,33.71666666666667,136
-119.85833333333333,33.71666666666667,133
-119.84166666666667,33.71666666666667,181
-119.825,33.71666666666667,228
-119.80833333333334,33.71666666666667,298
-119.79166666666667,33.71666666666667,431
-119.775,33.71666666666667,557
-119.75833333333334,33.71666666666667,827
-119.74166666666666,33.71666666666667,1098
-119.725,33.71666666666667,1285
-119.70833333333333,33.71666666666667,1543
-119.69166666666666,33.71666666666667,1674
-119.675,33.71666666666667,1800
-119.65833333333333,33.71666666666667,1848
-119.64166666666667,33.71666666666667,1865
-119.625,33.71666666666667,1898
-119.60833333333333,33.71666666666667,1919
-119.59166666666667,33.71666666666667,1924
-119.575,33.71666666666667,1929
-119.55833333333334,33.71666666666667,1930
-119.54166666666667,33.71666666666667,1935
-119.525,33.71666666666667,1941
-119.50833333333334,33.71666666666667,1947
-119.49166666666666,33.71666666666667,1954
-119.475,33.71666666666667,1942
-119.45833333333333,33.71666666666667,1928
-119.44166666666666,33.71666666666667,1883
-119.425,33.71666666666667,1817
-119.40833333333333,33.71666666666667,1720
-119.39166666666667,33.71666666666667,1559
-119.375,33.71666666666667,1446
-119.35833333333333,33.71666666666667,1333
-119.34166666666667,33.71666666666667,1260
-119.325,33.71666666666667,1167
-119.30833333333334,33.71666666666667,1025
-119.29166666666667,33.71666666666667,769
-119.275,33.71666666666667,526
-119.25833333333334,33.71666666666667,316
-119.24166666666666,33.71666666666667,292
-119.225,33.71666666666667,282
-119.20833333333333,33.71666666666667,276
-119.19166666666666,33.71666666666667,260
-119.175,33.71666666666667,238
-119.15833333333333,33.71666666666667,218
-119.14166666666667,33.71666666666667,204
-119.125,33.71666666666667,242
-119.10833333333333,33.71666666666667,456
-119.09166666666667,33.71666666666667,555
-119.075,33.71666666666667,654
-119.05833333333334,33.71666666666667,845
-119.04166666666667,33.71666666666667,880
-119.025,33.71666666666667,895
-119.00833333333334,33.71666666666667,901
-118.99166666666666,33.71666666666667,903
-118.975,33.71666666666667,901
-118.95833333333333,33.71666666666667,902
-118.94166666666666,33.71666666666667,906
-118.925,33.71666666666667,908
-118.90833333333333,33.71666666666667,906
-118.89166666666667,33.71666666666667,907
-118.875,33.71666666666667,909
-118.85833333333333,33.71666666666667,910
-118.84166666666667,33.71666666666667,911
-118.825,33.71666666666667,912
-118.80833333333334,33.71666666666667,907
-118.79166666666667,33.71666666666667,907
-118.775,33.71666666666667,909
-118.75833333333334,33.71666666666667,907
-118.74166666666666,33.71666666666667,909
-118.725,33.71666666666667,912
-118.70833333333333,33.71666666666667,912
-118.69166666666666,33.71666666666667,911
-118.675,33.71666666666667,893
-118.65833333333333,33.71666666666667,824
-118.64166666666667,33.71666666666667,791
-118.625,33.71666666666667,728
-118.60833333333333,33.71666666666667,692
-118.59166666666667,33.71666666666667,660
-118.575,33.71666666666667,741
-118.55833333333334,33.71666666666667,791
-118.54166666666667,33.71666666666667,784
-118.525,33.71666666666667,759
-118.50833333333334,33.71666666666667,758
-118.49166666666666,33.71666666666667,760
-118.475,33.71666666666667,768
-118.45833333333333,33.71666666666667,782
-118.44166666666666,33.71666666666667,783
-118.425,33.71666666666667,709
-118.40833333333333,33.71666666666667,431
-118.39166666666667,33.71666666666667,205
-118.375,33.71666666666667,94
-118.35833333333333,33.71666666666667,50
-118.34166666666667,33.71666666666667,31
-118.325,33.71666666666667,12
-118.30833333333334,33.71666666666667,2
-118.275,33.71666666666667,-0
-118.25833333333334,33.71666666666667,11
-118.24166666666666,33.71666666666667,12
-118.225,33.71666666666667,14
-118.20833333333333,33.71666666666667,17
-118.19166666666666,33.71666666666667,17
-118.175,33.71666666666667,18
-118.15833333333333,33.71666666666667,18
-118.14166666666667,33.71666666666667,18
-118.125,33.71666666666667,17
-118.10833333333333,33.71666666666667,13
-118.09166666666667,33.71666666666667,10
-118.075,33.71666666666667,7
-118.05833333333334,33.71666666666667,1
-121.49166666666666,33.699999999999996,3539
-121.475,33.699999999999996,3542
-121.45833333333333,33.699999999999996,3552
-121.44166666666666,33.699999999999996,3552
-121.425,33.699999999999996,3557
-121.40833333333333,33.699999999999996,3571
-121.39166666666667,33.699999999999996,3537
-121.375,33.699999999999996,3534
-121.35833333333333,33.699999999999996,3526
-121.34166666666667,33.699999999999996,3528
-121.325,33.699999999999996,3535
-121.30833333333334,33.699999999999996,3527
-121.29166666666667,33.699999999999996,3505
-121.275,33.699999999999996,3438
-121.25833333333334,33.699999999999996,3370
-121.24166666666666,33.699999999999996,3278
-121.225,33.699999999999996,3214
-121.20833333333333,33.699999999999996,3168
-121.19166666666666,33.699999999999996,3168
-121.175,33.699999999999996,3220
-121.15833333333333,33.699999999999996,3266
-121.14166666666667,33.699999999999996,3270
-121.125,33.699999999999996,3274
-121.10833333333333,33.699999999999996,3268
-121.09166666666667,33.699999999999996,3251
-121.075,33.699999999999996,3248
-121.05833333333334,33.699999999999996,3242
-121.04166666666667,33.699999999999996,3220
-121.025,33.699999999999996,3181
-121.00833333333334,33.699999999999996,3163
-120.99166666666666,33.699999999999996,3167
-120.975,33.699999999999996,3210
-120.95833333333333,33.699999999999996,3268
-120.94166666666666,33.699999999999996,3174
-120.925,33.699999999999996,3013
-120.90833333333333,33.699999999999996,2760
-120.89166666666667,33.699999999999996,2452
-120.875,33.699999999999996,2076
-120.85833333333333,33.699999999999996,1585
-120.84166666666667,33.699999999999996,1387
-120.825,33.699999999999996,1242
-120.80833333333334,33.699999999999996,1336
-120.79166666666667,33.699999999999996,1422
-120.775,33.699999999999996,1502
-120.75833333333334,33.699999999999996,1632
-120.74166666666666,33.699999999999996,1696
-120.725,33.699999999999996,1636
-120.70833333333333,33.699999999999996,1546
-120.69166666666666,33.699999999999996,1433
-120.675,33.699999999999996,1407
-120.65833333333333,33.699999999999996,1360
-120.64166666666667,33.699999999999996,1300
-120.625,33.699999999999996,1340
-120.60833333333333,33.699999999999996,1302
-120.59166666666667,33.699999999999996,1201
-120.575,33.699999999999996,1135
-120.55833333333334,33.699999999999996,1131
-120.54166666666667,33.699999999999996,1129
-120.525,33.699999999999996,1073
-120.50833333333334,33.699999999999996,1068
-120.49166666666666,33.699999999999996,1125
-120.475,33.699999999999996,1145
-120.45833333333333,33.699999999999996,1161
-120.44166666666666,33.699999999999996,1281
-120.425,33.699999999999996,1279
-120.40833333333333,33.699999999999996,1269
-120.39166666666667,33.699999999999996,1175
-120.375,33.699999999999996,1124
-120.35833333333333,33.699999999999996,1117
-120.34166666666667,33.699999999999996,1069
-120.325,33.699999999999996,1054
-120.30833333333334,33.699999999999996,1044
-120.29166666666667,33.699999999999996,1030
-120.275,33.699999999999996,1021
-120.25833333333334,33.699999999999996,997
-120.24166666666666,33.699999999999996,984
-120.225,33.699999999999996,982
-120.20833333333333,33.699999999999996,973
-120.19166666666666,33.699999999999996,935
-120.175,33.699999999999996,905
-120.15833333333333,33.699999999999996,865
-120.14166666666667,33.699999999999996,852
-120.125,33.699999999999996,841
-120.10833333333333,33.699999999999996,812
-120.09166666666667,33.699999999999996,766
-120.075,33.699999999999996,743
-120.05833333333334,33.699999999999996,647
-120.04166666666667,33.699999999999996,195
-120.025,33.699999999999996,112
-120.00833333333334,33.699999999999996,110
-119.99166666666666,33.699999999999996,117
-119.975,33.699999999999996,125
-119.95833333333333,33.699999999999996,129
-119.94166666666666,33.699999999999996,132
-119.925,33.699999999999996,138
-119.90833333333333,33.699999999999996,139
-119.89166666666667,33.699999999999996,139
-119.875,33.699999999999996,136
-119.85833333333333,33.699999999999996,136
-119.84166666666667,33.699999999999996,142
-119.825,33.699999999999996,202
-119.80833333333334,33.699999999999996,297
-119.79166666666667,33.699999999999996,453
-119.775,33.699999999999996,510
-119.75833333333334,33.699999999999996,692
-119.74166666666666,33.699999999999996,1063
-119.725,33.699999999999996,1259
-119.70833333333333,33.699999999999996,1481
-119.69166666666666,33.699999999999996,1600
-119.675,33.699999999999996,1798
-119.65833333333333,33.699999999999996,1832
-119.64166666666667,33.699999999999996,1876
-119.625,33.699999999999996,1899
-119.60833333333333,33.699999999999996,1918
-119.59166666666667,33.699999999999996,1925
-119.575,33.699999999999996,1934
-119.55833333333334,33.699999999999996,1931
-119.54166666666667,33.699999999999996,1937
-119.525,33.699999999999996,1939
-119.50833333333334,33.699999999999996,1942
-119.49166666666666,33.699999999999996,1939
-119.475,33.699999999999996,1935
-119.45833333333333,33.699999999999996,1931
-119.44166666666666,33.699999999999996,1849
-119.425,33.699999999999996,1806
-119.40833333333333,33.699999999999996,1652
-119.39166666666667,33.699999999999996,1524
-119.375,33.699999999999996,1368
-119.35833333333333,33.699999999999996,1275
-119.34166666666667,33.699999999999996,1170
-119.325,33.699999999999996,1066
-119.30833333333334,33.699999999999996,1004
-119.29166666666667,33.699999999999996,933
-119.275,33.699999999999996,817
-119.25833333333334,33.699999999999996,521
-119.24166666666666,33.699999999999996,343
-119.225,33.699999999999996,257
-119.20833333333333,33.699999999999996,263
-119.19166666666666,33.699999999999996,264
-119.175,33.699999999999996,238
-119.15833333333333,33.699999999999996,229
-119.14166666666667,33.699999999999996,221
-119.125,33.699999999999996,216
-119.10833333333333,33.699999999999996,235
-119.09166666666667,33.699999999999996,306
-119.075,33.699999999999996,499
-119.05833333333334,33.699999999999996,531
-119.04166666666667,33.699999999999996,716
-119.025,33.699999999999996,863
-119.00833333333334,33.699999999999996,897
-118.99166666666666,33.699999999999996,902
-118.975,33.699999999999996,900
-118.95833333333333,33.699999999999996,900
-118.94166666666666,33.699999999999996,904
-118.925,33.699999999999996,905
-118.90833333333333,33.699999999999996,903
-118.89166666666667,33.699999999999996,903
-118.875,33.699999999999996,905
-118.85833333333333,33.699999999999996,907
-118.84166666666667,33.699999999999996,906
-118.825,33.699999999999996,905
-118.80833333333334,33.699999999999996,905
-118.79166666666667,33.699999999999996,907
-118.775,33.699999999999996,907
-118.75833333333334,33.699999999999996,906
-118.74166666666666,33.699999999999996,908
-118.725,33.699999999999996,912
-118.70833333333333,33.699999999999996,915
-118.69166666666666,33.699999999999996,909
-118.675,33.699999999999996,859
-118.65833333333333,33.699999999999996,804
-118.64166666666667,33.699999999999996,769
-118.625,33.699999999999996,705
-118.60833333333333,33.699999999999996,650
-118.59166666666667,33.699999999999996,606
-118.575,33.699999999999996,562
-118.55833333333334,33.699999999999996,614
-118.54166666666667,33.699999999999996,804
-118.525,33.699999999999996,806
-118.50833333333334,33.699999999999996,798
-118.49166666666666,33.699999999999996,795
-118.475,33.699999999999996,801
-118.45833333333333,33.699999999999996,807
-118.44166666666666,33.699999999999996,813
-118.425,33.699999999999996,809
-118.40833333333333,33.699999999999996,750
-118.39166666666667,33.699999999999996,559
-118.375,33.699999999999996,464
-118.35833333333333,33.699999999999996,359
-118.34166666666667,33.699999999999996,144
-118.325,33.699999999999996,48
-118.30833333333334,33.699999999999996,32
-118.29166666666667,33.699999999999996,21
-118.275,33.699999999999996,15
-118.25833333333334,33.699999999999996,20
-118.24166666666666,33.699999999999996,19
-118.225,33.699999999999996,19
-118.20833333333333,33.699999999999996,23
-118.19166666666666,33.699999999999996,23
-118.175,33.699999999999996,22
-118.15833333333333,33.699999999999996,22
-118.14166666666667,33.699999999999996,22
-118.125,33.699999999999996,20
-118.10833333333333,33.699999999999996,18
-118.09166666666667,33.699999999999996,15
-118.075,33.699999999999996,13
-118.05833333333334,33.699999999999996,8
-118.04166666666667,33.699999999999996,1
-121.49166666666666,33.68333333333333,3546
-121.475,33.68333333333333,3548
-121.45833333333333,33.68333333333333,3553
-121.44166666666666,33.68333333333333,3554
-121.425,33.68333333333333,3555
-121.40833333333333,33.68333333333333,3556
-121.39166666666667,33.68333333333333,3539
-121.375,33.68333333333333,3538
-121.35833333333333,33.68333333333333,3538
-121.34166666666667,33.68333333333333,3547
-121.325,33.68333333333333,3551
-121.30833333333334,33.68333333333333,3539
-121.29166666666667,33.68333333333333,3516
-121.275,33.68333333333333,3467
-121.25833333333334,33.68333333333333,3402
-121.24166666666666,33.68333333333333,3289
-121.225,33.68333333333333,3263
-121.20833333333333,33.68333333333333,3236
-121.19166666666666,33.68333333333333,3239
-121.175,33.68333333333333,3272
-121.15833333333333,33.68333333333333,3294
-121.14166666666667,33.68333333333333,3303
-121.125,33.68333333333333,3301
-121.10833333333333,33.68333333333333,3288
-121.09166666666667,33.68333333333333,3274
-121.075,33.68333333333333,3249
-121.05833333333334,33.68333333333333,3253
-121.04166666666667,33.68333333333333,3243
-121.025,33.68333333333333,3227
-121.00833333333334,33.68333333333333,3218
-120.99166666666666,33.68333333333333,3235
-120.975,33.68333333333333,3281
-120.95833333333333,33.68333333333333,3319
-120.94166666666666,33.68333333333333,3298
-120.925,33.68333333333333,3190
-120.90833333333333,33.68333333333333,3029
-120.89166666666667,33.68333333333333,2741
-120.875,33.68333333333333,2353
-120.85833333333333,33.68333333333333,1862
-120.84166666666667,33.68333333333333,1468
-120.825,33.68333333333333,1307
-120.80833333333334,33.68333333333333,1317
-120.79166666666667,33.68333333333333,1346
-120.775,33.68333333333333,1502
-120.75833333333334,33.68333333333333,1578
-120.74166666666666,33.68333333333333,1654
-120.725,33.68333333333333,1635
-120.70833333333333,33.68333333333333,1463
-120.69166666666666,33.68333333333333,1312
-120.675,33.68333333333333,1270
-120.65833333333333,33.68333333333333,1253
-120.64166666666667,33.68333333333333,1261
-120.625,33.68333333333333,1300
-120.60833333333333,33.68333333333333,1301
-120.59166666666667,33.68333333333333,1257
-120.575,33.68333333333333,1175
-120.55833333333334,33.68333333333333,1146
-120.54166666666667,33.68333333333333,1132
-120.525,33.68333333333333,1106
-120.50833333333334,33.68333333333333,1101
-120.49166666666666,33.68333333333333,1116
-120.475,33.68333333333333,1139
-120.45833333333333,33.68333333333333,1169
-120.44166666666666,33.68333333333333,1225
-120.425,33.68333333333333,1241
-120.40833333333333,33.68333333333333,1240
-120.39166666666667,33.68333333333333,1194
-120.375,33.68333333333333,1150
-120.35833333333333,33.68333333333333,1119
-120.34166666666667,33.68333333333333,1081
-120.325,33.68333333333333,1053
-120.30833333333334,33.68333333333333,1032
-120.29166666666667,33.68333333333333,1034
-120.275,33.68333333333333,1009
-120.25833333333334,33.68333333333333,984
-120.24166666666666,33.68333333333333,979
-120.225,33.68333333333333,981
-120.20833333333333,33.68333333333333,979
-120.19166666666666,33.68333333333333,956
-120.175,33.68333333333333,938
-120.15833333333333,33.68333333333333,922
-120.14166666666667,33.68333333333333,884
-120.125,33.68333333333333,852
-120.10833333333333,33.68333333333333,823
-120.09166666666667,33.68333333333333,808
-120.075,33.68333333333333,788
-120.05833333333334,33.68333333333333,715
-120.04166666666667,33.68333333333333,501
-120.025,33.68333333333333,144
-120.00833333333334,33.68333333333333,117
-119.99166666666666,33.68333333333333,121
-119.975,33.68333333333333,127
-119.95833333333333,33.68333333333333,130
-119.94166666666666,33.68333333333333,131
-119.925,33.68333333333333,134
-119.90833333333333,33.68333333333333,138
-119.89166666666667,33.68333333333333,137
-119.875,33.68333333333333,137
-119.85833333333333,33.68333333333333,139
-119.84166666666667,33.68333333333333,141
-119.825,33.68333333333333,207
-119.80833333333334,33.68333333333333,319
-119.79166666666667,33.68333333333333,400
-119.775,33.68333333333333,508
-119.75833333333334,33.68333333333333,656
-119.74166666666666,33.68333333333333,929
-119.725,33.68333333333333,1202
-119.70833333333333,33.68333333333333,1374
-119.69166666666666,33.68333333333333,1554
-119.675,33.68333333333333,1755
-119.65833333333333,33.68333333333333,1825
-119.64166666666667,33.68333333333333,1863
-119.625,33.68333333333333,1883
-119.60833333333333,33.68333333333333,1907
-119.59166666666667,33.68333333333333,1919
-119.575,33.68333333333333,1926
-119.55833333333334,33.68333333333333,1928
-119.54166666666667,33.68333333333333,1930
-119.525,33.68333333333333,1935
-119.50833333333334,33.68333333333333,1937
-119.49166666666666,33.68333333333333,1936
-119.475,33.68333333333333,1932
-119.45833333333333,33.68333333333333,1927
-119.44166666666666,33.68333333333333,1886
-119.425,33.68333333333333,1722
-119.40833333333333,33.68333333333333,1634
-119.39166666666667,33.68333333333333,1524
-119.375,33.68333333333333,1437
-119.35833333333333,33.68333333333333,1329
-119.34166666666667,33.68333333333333,1218
-119.325,33.68333333333333,1114
-119.30833333333334,33.68333333333333,1008
-119.29166666666667,33.68333333333333,945
-119.275,33.68333333333333,900
-119.25833333333334,33.68333333333333,812
-119.24166666666666,33.68333333333333,550
-119.225,33.68333333333333,369
-119.20833333333333,33.68333333333333,279
-119.19166666666666,33.68333333333333,253
-119.175,33.68333333333333,230
-119.15833333333333,33.68333333333333,221
-119.14166666666667,33.68333333333333,220
-119.125,33.68333333333333,220
-119.10833333333333,33.68333333333333,222
-119.09166666666667,33.68333333333333,234
-119.075,33.68333333333333,260
-119.05833333333334,33.68333333333333,449
-119.04166666666667,33.68333333333333,528
-119.025,33.68333333333333,590
-119.00833333333334,33.68333333333333,864
-118.99166666666666,33.68333333333333,893
-118.975,33.68333333333333,896
-118.95833333333333,33.68333333333333,901
-118.94166666666666,33.68333333333333,902
-118.925,33.68333333333333,906
-118.90833333333333,33.68333333333333,904
-118.89166666666667,33.68333333333333,904
-118.875,33.68333333333333,904
-118.85833333333333,33.68333333333333,906
-118.84166666666667,33.68333333333333,908
-118.825,33.68333333333333,911
-118.80833333333334,33.68333333333333,909
-118.79166666666667,33.68333333333333,909
-118.775,33.68333333333333,909
-118.75833333333334,33.68333333333333,909
-118.74166666666666,33.68333333333333,909
-118.725,33.68333333333333,920
-118.70833333333333,33.68333333333333,916
-118.69166666666666,33.68333333333333,896
-118.675,33.68333333333333,825
-118.65833333333333,33.68333333333333,745
-118.64166666666667,33.68333333333333,711
-118.625,33.68333333333333,664
-118.60833333333333,33.68333333333333,611
-118.59166666666667,33.68333333333333,565
-118.575,33.68333333333333,517
-118.55833333333334,33.68333333333333,584
-118.54166666666667,33.68333333333333,823
-118.525,33.68333333333333,820
-118.50833333333334,33.68333333333333,815
-118.49166666666666,33.68333333333333,812
-118.475,33.68333333333333,817
-118.45833333333333,33.68333333333333,834
-118.44166666666666,33.68333333333333,837
-118.425,33.68333333333333,837
-118.40833333333333,33.68333333333333,825
-118.39166666666667,33.68333333333333,783
-118.375,33.68333333333333,646
-118.35833333333333,33.68333333333333,603
-118.34166666666667,33.68333333333333,528
-118.325,33.68333333333333,331
-118.30833333333334,33.68333333333333,70
-118.29166666666667,33.68333333333333,46
-118.275,33.68333333333333,38
-118.25833333333334,33.68333333333333,30
-118.24166666666666,33.68333333333333,26
-118.225,33.68333333333333,24
-118.20833333333333,33.68333333333333,23
-118.19166666666666,33.68333333333333,24
-118.175,33.68333333333333,24
-118.15833333333333,33.68333333333333,25
-118.14166666666667,33.68333333333333,25
-118.125,33.68333333333333,23
-118.10833333333333,33.68333333333333,21
-118.09166666666667,33.68333333333333,19
-118.075,33.68333333333333,17
-118.05833333333334,33.68333333333333,14
-118.04166666666667,33.68333333333333,9
-118.025,33.68333333333333,1
-121.49166666666666,33.666666666666664,3549
-121.475,33.666666666666664,3549
-121.45833333333333,33.666666666666664,3551
-121.44166666666666,33.666666666666664,3553
-121.425,33.666666666666664,3554
-121.40833333333333,33.666666666666664,3551
-121.39166666666667,33.666666666666664,3544
-121.375,33.666666666666664,3543
-121.35833333333333,33.666666666666664,3544
-121.34166666666667,33.666666666666664,3548
-121.325,33.666666666666664,3547
-121.30833333333334,33.666666666666664,3538
-121.29166666666667,33.666666666666664,3515
-121.275,33.666666666666664,3476
-121.25833333333334,33.666666666666664,3417
-121.24166666666666,33.666666666666664,3339
-121.225,33.666666666666664,3310
-121.20833333333333,33.666666666666664,3296
-121.19166666666666,33.666666666666664,3295
-121.175,33.666666666666664,3305
-121.15833333333333,33.666666666666664,3315
-121.14166666666667,33.666666666666664,3319
-121.125,33.666666666666664,3319
-121.10833333333333,33.666666666666664,3315
-121.09166666666667,33.666666666666664,3308
-121.075,33.666666666666664,3286
-121.05833333333334,33.666666666666664,3270
-121.04166666666667,33.666666666666664,3257
-121.025,33.666666666666664,3251
-121.00833333333334,33.666666666666664,3252
-120.99166666666666,33.666666666666664,3273
-120.975,33.666666666666664,3311
-120.95833333333333,33.666666666666664,3331
-120.94166666666666,33.666666666666664,3336
-120.925,33.666666666666664,3318
-120.90833333333333,33.666666666666664,3296
-120.89166666666667,33.666666666666664,3018
-120.875,33.666666666666664,2632
-120.85833333333333,33.666666666666664,2152
-120.84166666666667,33.666666666666664,1756
-120.825,33.666666666666664,1342
-120.80833333333334,33.666666666666664,1375
-120.79166666666667,33.666666666666664,1498
-120.775,33.666666666666664,1529
-120.75833333333334,33.666666666666664,1550
-120.74166666666666,33.666666666666664,1577
-120.725,33.666666666666664,1583
-120.70833333333333,33.666666666666664,1399
-120.69166666666666,33.666666666666664,1201
-120.675,33.666666666666664,1177
-120.65833333333333,33.666666666666664,1182
-120.64166666666667,33.666666666666664,1200
-120.625,33.666666666666664,1252
-120.60833333333333,33.666666666666664,1274
-120.59166666666667,33.666666666666664,1266
-120.575,33.666666666666664,1231
-120.55833333333334,33.666666666666664,1177
-120.54166666666667,33.666666666666664,1157
-120.525,33.666666666666664,1134
-120.50833333333334,33.666666666666664,1121
-120.49166666666666,33.666666666666664,1121
-120.475,33.666666666666664,1131
-120.45833333333333,33.666666666666664,1169
-120.44166666666666,33.666666666666664,1212
-120.425,33.666666666666664,1222
-120.40833333333333,33.666666666666664,1221
-120.39166666666667,33.666666666666664,1197
-120.375,33.666666666666664,1180
-120.35833333333333,33.666666666666664,1136
-120.34166666666667,33.666666666666664,1083
