time,altitude,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
2021-08-27T12:00:00Z,0.0,33.1125,-119.2875,20.204998
2021-08-27T12:00:00Z,0.0,33.1125,-119.275,20.645
2021-08-27T12:00:00Z,0.0,33.1125,-119.26249999999999,20.447498
2021-08-27T12:00:00Z,0.0,33.1125,-119.25,20.544998
2021-08-27T12:00:00Z,0.0,33.1125,-119.23750000000001,20.74
2021-08-27T12:00:00Z,0.0,33.1125,-119.225,21.08
2021-08-27T12:00:00Z,0.0,33.1125,-119.2125,20.779999
2021-08-27T12:00:00Z,0.0,33.1125,-119.19999999999999,20.685
2021-08-27T12:00:00Z,0.0,33.1125,-119.1875,20.675
2021-08-27T12:00:00Z,0.0,33.1125,-119.17500000000001,20.65
2021-08-27T12:00:00Z,0.0,33.1125,-119.1625,20.955
2021-08-27T12:00:00Z,0.0,33.1125,-119.15,20.744999
2021-08-27T12:00:00Z,0.0,33.1125,-119.13749999999999,20.89
2021-08-27T12:00:00Z,0.0,33.1125,-119.125,21.0
2021-08-27T12:00:00Z,0.0,33.1125,-119.11250000000001,20.89
2021-08-27T12:00:00Z,0.0,33.1125,-119.1,20.93
2021-08-27T12:00:00Z,0.0,33.1125,-119.0875,20.945
2021-08-27T12:00:00Z,0.0,33.1125,-119.07499999999999,20.824999
2021-08-27T12:00:00Z,0.0,33.1125,-119.0625,20.785
2021-08-27T12:00:00Z,0.0,33.1125,-119.05000000000001,20.795
2021-08-27T12:00:00Z,0.0,33.1125,-119.0375,21.015
2021-08-27T12:00:00Z,0.0,33.1125,-119.025,21.215
2021-08-27T12:00:00Z,0.0,33.1125,-119.01249999999999,21.135
2021-08-27T12:00:00Z,0.0,33.1125,-119.0,20.855
2021-08-27T12:00:00Z,0.0,33.1125,-118.98750000000001,21.164999
2021-08-27T12:00:00Z,0.0,33.1125,-118.975,21.13
2021-08-27T12:00:00Z,0.0,33.1125,-118.9625,21.13
2021-08-27T12:00:00Z,0.0,33.1125,-118.94999999999999,21.56
2021-08-27T12:00:00Z,0.0,33.1125,-118.9375,21.56
2021-08-27T12:00:00Z,0.0,33.1125,-118.92500000000001,22.06
2021-08-27T12:00:00Z,0.0,33.1125,-118.9125,20.085
2021-08-27T12:00:00Z,0.0,33.1125,-118.9,20.0625
2021-08-27T12:00:00Z,0.0,33.1125,-118.88749999999999,20.0625
2021-08-27T12:00:00Z,0.0,33.1125,-118.875,20.4225
2021-08-27T12:00:00Z,0.0,33.1125,-118.86250000000001,20.4225
2021-08-27T12:00:00Z,0.0,33.1125,-118.85,20.625
2021-08-27T12:00:00Z,0.0,33.1125,-118.8375,20.625
2021-08-27T12:00:00Z,0.0,33.1125,-118.82499999999999,20.555
2021-08-27T12:00:00Z,0.0,33.1125,-118.8125,21.765
2021-08-27T12:00:00Z,0.0,33.1125,-118.80000000000001,21.83
2021-08-27T12:00:00Z,0.0,33.1125,-118.7875,21.83
2021-08-27T12:00:00Z,0.0,33.1125,-118.775,21.645
2021-08-27T12:00:00Z,0.0,33.1125,-118.76249999999999,21.645
2021-08-27T12:00:00Z,0.0,33.1125,-118.75,21.689999
2021-08-27T12:00:00Z,0.0,33.125,-120.69999999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.6875,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.67500000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.6625,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.65,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.63749999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.625,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.61250000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.6,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.5875,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.57499999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.5625,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.55000000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.5375,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.525,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.51249999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.5,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.48750000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.475,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.4625,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.44999999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.4375,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.42500000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.4125,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.4,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.38749999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.375,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.36250000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.35,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.3375,18.055
2021-08-27T12:00:00Z,0.0,33.125,-120.32499999999999,18.055
2021-08-27T12:00:00Z,0.0,33.125,-120.3125,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.30000000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.2875,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.275,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.26249999999999,NaN
